subjCode	seed	angleAssign	labelAssign	condition	room	date_time	dateStr	expVersion	block	trialType	trial	target	angle	left	right	freq	blit	clate	gled	gorm	grah	hoon	noobda	pim	nearbyLabel1	nearbyAngle1	nearbyFreq1	nearbyLabel2	nearbyAngle2	nearbyFreq2	updateScore	feedback	trialType	trialNumber	response	label	isRight	rt	score
309	3	1	1	test	273-B2	2017-11-30 09:41	2017_Nov_30_0941	wc2_3_v1	test_x	test	2		60				0	0	45	0	0	0	0	0	gled	60	hf	NA	NA	NA	1	partial	test	126	NA	gled	NA	1633.38796825	75
309	3	1	1	test	273-B2	2017-11-30 09:41	2017_Nov_30_0941	wc2_3_v1	test_x	test	3		240				0	0	0	0	45	0	0	0	minada	240	hf	NA	NA	NA	1	partial	test	127	NA	minada	NA	1934.60744363	73
309	3	1	1	test	273-B2	2017-11-30 09:41	2017_Nov_30_0941	wc2_3_v1	test_x	test	4		105				0	45	0	0	0	0	0	0	dak	105	hf	NA	NA	NA	1	partial	test	128	NA	dak	NA	1416.46503064	77
309	3	1	1	test	273-B2	2017-11-30 09:41	2017_Nov_30_0941	wc2_3_v1	test_x	test	5		150				45	0	0	0	0	0	0	0	clate	150	lf	NA	NA	NA	1	partial	test	129	NA	clate	NA	2199.44399167	70
309	3	1	1	test	273-B2	2017-11-30 09:41	2017_Nov_30_0941	wc2_3_v1	test_x	test	6		285				0	0	0	0	0	45	0	0	mog	285	hf	NA	NA	NA	1	partial	test	130	NA	mog	NA	1366.5229859	78
309	3	1	1	test	273-B2	2017-11-30 09:41	2017_Nov_30_0941	wc2_3_v1	test_x	test	7		195				0	0	0	45	0	0	0	0	gorm	195	lf	NA	NA	NA	1	partial	test	131	NA	gorm	NA	2683.31160011	66
309	3	1	1	test	273-B2	2017-11-30 09:41	2017_Nov_30_0941	wc2_3_v1	test_x	test	8		15				0	0	0	0	0	0	45	0	veek	15	lf	NA	NA	NA	1	partial	test	132	NA	veek	NA	2366.63889643	69
309	3	1	1	test	273-B2	2017-11-30 09:41	2017_Nov_30_0941	wc2_3_v1	name_check	finalName	1	gled	60	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	finalName	1	NA	gled	1	2160.50771228	NA
309	3	1	1	test	273-B2	2017-11-30 09:41	2017_Nov_30_0941	wc2_3_v1	name_check	finalName	2	gorm	195	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	finalName	2	NA	gorm	1	3294.43025748	NA
309	3	1	1	test	273-B2	2017-11-30 09:41	2017_Nov_30_0941	wc2_3_v1	name_check	finalName	3	yeen	330	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	finalName	3	NA	yeen	1	2644.90627547	NA
309	3	1	1	test	273-B2	2017-11-30 09:41	2017_Nov_30_0941	wc2_3_v1	name_check	finalName	4	veek	15	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	finalName	4	NA	veek	1	2178.57134233	NA
309	3	1	1	test	273-B2	2017-11-30 09:41	2017_Nov_30_0941	wc2_3_v1	name_check	finalName	5	dak	105	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	finalName	5	NA	dak	1	1661.18747925	NA
309	3	1	1	test	273-B2	2017-11-30 09:41	2017_Nov_30_0941	wc2_3_v1	name_check	finalName	6	minada	240	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	finalName	6	NA	minada	1	4544.77738537	NA
309	3	1	1	test	273-B2	2017-11-30 09:41	2017_Nov_30_0941	wc2_3_v1	name_check	finalName	7	mog	285	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	finalName	7	NA	mog	1	878.687856561	NA
309	3	1	1	test	273-B2	2017-11-30 09:41	2017_Nov_30_0941	wc2_3_v1	name_check	finalName	8	clate	150	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	finalName	8	NA	clate	1	2945.43572097	NA
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	1	veek	15	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	1	NA	veek	1	7413.40604215	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	2	gled	60	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	2	NA	gled	1	4095.21002357	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	3	dak	105	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	3	NA	dak	1	2278.77392247	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	4	clate	150	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	4	NA	clate	1	2178.20702412	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	5	gorm	195	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	5	NA	gorm	1	1745.05778705	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	6	minada	240	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	6	NA	minada	1	2212.00752561	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	7	mog	285	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	7	NA	mog	1	1261.4017342	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	8	yeen	330	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	8	NA	yeem	0	2194.97702795	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	8	yeen	330	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	9	NA	yeen	1	3776.76407562	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	1	yeen	330	gorm	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	1	NA	yeen	1	4271.35090623	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	2	gorm	195	gorm	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	2	NA	gorm	1	1947.30660599	1
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	3	veek	15	yeen	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	3	NA	veek	1	2347.09150996	2
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	4	veek	15	gorm	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	4	NA	veek	1	2113.17292589	3
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	5	clate	150	clate	gorm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	5	NA	clate	1	1979.25497568	4
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	6	gorm	195	gorm	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	6	NA	gorm	1	2212.58163825	5
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	7	yeen	330	dak	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	7	NA	yeen	1	2146.30815724	6
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	8	veek	15	clate	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	8	NA	veek	1	1930.10254635	7
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	9	clate	150	mog	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	9	NA	clate	1	2696.79369288	8
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	10	veek	15	minada	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	10	NA	veek	1	2329.72203835	9
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	11	mog	285	clate	mog	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	11	NA	mog	1	1996.73160294	10
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	12	minada	240	veek	minada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	12	NA	minada	1	2628.94034572	11
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	13	gorm	195	clate	gorm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	13	NA	gorm	1	2996.67968531	12
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	14	clate	150	clate	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	14	NA	clate	1	1714.45354109	13
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	15	clate	150	yeen	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	15	NA	clate	1	1579.91439023	14
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	16	gorm	195	gorm	gled	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	16	NA	gorm	1	2513.31099065	15
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	17	gled	60	gled	gorm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	17	NA	gled	1	1562.54522037	16
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	18	yeen	330	clate	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	18	NA	yeen	1	2496.26992829	17
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	19	yeen	330	veek	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	19	NA	yeen	1	2828.97723129	18
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	20	dak	105	yeen	dak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	20	NA	dak	1	2296.06249917	19
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	3	dak	105	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	10	NA	dak	1	2733.35669632	15
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	2	gled	60	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	11	NA	gle	0	7083.28194392	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	6	minada	240	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	12	NA	minanda	0	4917.87382751	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	4	clate	150	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	13	NA	clade	0	5366.5536854	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	8	yeen	330	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	14	NA	yeen	1	1999.91518108	16
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	5	gorm	195	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	15	NA	grom	0	3383.32580228	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	7	mog	285	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	16	NA	mog	1	5016.64534118	10
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	1	veek	15	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	17	NA	veek	1	4466.74538834	11
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	1	yeen	330	gorm	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	21	NA	yeen	1	3094.19219615	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	16	gorm	195	gorm	gled	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	22	NA	gled	0	1579.20505025	1
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	19	yeen	330	veek	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	23	NA	yeen	1	1846.19245934	1
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	3	veek	15	yeen	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	24	NA	veek	1	2313.18113615	2
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	8	veek	15	clate	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	25	NA	veek	1	1630.25790697	3
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	11	mog	285	clate	mog	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	26	NA	mog	1	1213.2807154	4
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	5	clate	150	clate	gorm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	27	NA	clate	1	2146.13006765	5
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	15	clate	150	yeen	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	28	NA	clat	0	1646.59808099	6
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	20	dak	105	yeen	dak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	29	NA	dak	1	1861.56279966	6
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	14	clate	150	clate	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	30	NA	clate	1	2879.55649046	7
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	18	yeen	330	clate	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	31	NA	yeen	1	2062.7222535	8
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	6	gorm	195	gorm	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	32	NA	gorm	1	2412.84460714	9
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	13	gorm	195	clate	gorm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	33	NA	gorm	1	1163.55749383	10
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	12	minada	240	veek	minada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	34	NA	minada	1	2545.96024856	11
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	2	gorm	195	gorm	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	35	NA	gorm	1	1896.48737875	12
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	9	clate	150	mog	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	36	NA	clate	1	2796.42637551	13
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	17	gled	60	gled	gorm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	37	NA	gled	1	2262.59493455	14
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	7	yeen	330	dak	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	38	NA	yeen	1	1696.46347244	15
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	10	veek	15	minada	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	39	NA	veek	1	2196.19316864	16
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	4	veek	15	gorm	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	40	NA	veek	1	2096.66613245	17
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	6	minada	240	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	18	NA	minada	1	4133.64538259	12
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	2	gled	60	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	19	NA	glade	0	5932.9996719	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	5	gorm	195	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	20	NA	gorm	1	2199.2152587	16
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	4	clate	150	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	21	NA	clade	0	2050.01329642	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	1	veek	15	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	22	NA	veek	1	2167.55002132	16
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	8	yeen	330	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	23	NA	yeen	1	2083.29703624	16
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	7	mog	285	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	24	NA	mog	1	1833.40502193	16
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	init	name	3	dak	105	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	25	NA	dak	1	1633.39318952	17
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	1	yeen	330	gorm	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	41	NA	yeen	1	1866.95831106	0
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	9	clate	150	mog	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	42	NA	clate	1	1779.01494724	1
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	10	veek	15	minada	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	43	NA	veek	1	1646.10124123	2
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	19	yeen	330	veek	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	44	NA	yeen	1	2179.88861259	3
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	15	clate	150	yeen	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	45	NA	clate	1	1229.81467517	4
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	18	yeen	330	clate	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	46	NA	yeen	1	1313.14521632	5
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	8	veek	15	clate	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	47	NA	veek	1	1480.71244289	6
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	2	gorm	195	gorm	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	48	NA	gorm	1	1679.80364256	7
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	4	veek	15	gorm	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	49	NA	veek	1	1430.16789632	8
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	12	minada	240	veek	minada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	50	NA	minada	1	1546.50387471	9
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	7	yeen	330	dak	yeen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	51	NA	yeen	1	2179.801077	10
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	11	mog	285	clate	mog	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	52	NA	mog	1	1113.27706301	11
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	13	gorm	195	clate	gorm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	53	NA	gorm	1	1513.47247872	12
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	6	gorm	195	gorm	veek	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	54	NA	gorm	1	2179.33049775	13
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	16	gorm	195	gorm	gled	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	55	NA	gorm	1	3245.90793857	14
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	20	dak	105	yeen	dak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	56	NA	dak	1	1696.53742493	15
310	3	1	2	test	273-E5	2017-11-30 09:40	2017_Nov_30_0940	wc2_3_v1	learn	pairLearn	17	gled	60	gled	gorm	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	57	NA	gled	1	2546.18693551	16
