subjCode	seed	angleAssign	labelAssign	condition	room	date_time	dateStr	expVersion	block	trialType	trial	target	angle	left	right	freq	blit	clate	gled	gorm	grah	hoon	noobda	pim	nearbyLabel1	nearbyAngle1	nearbyFreq1	nearbyLabel2	nearbyAngle2	nearbyFreq2	updateScore	feedback	trialType	trialNumber	response	label	isRight	rt	score
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	16	sarp	150	grah	sarp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	16	NA	sarp	1	1706.12591492	14
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	17	minada	60	grah	minada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	17	NA	minada	1	4882.26641978	15
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	18	sarp	150	dak	sarp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	18	NA	sarp	1	2291.27785819	16
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	19	clate	15	clate	grah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	19	NA	clate	1	4442.35529395	17
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	20	clate	15	clate	mog	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	20	NA	clate	1	3366.32591389	18
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	5	grah	195	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	11	NA	grap	NA	4846.64521162	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	7	dak	285	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	12	NA	morp	NA	5696.35662078	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	6	mog	240	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	13	NA	sarp	NA	4176.07185386	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	8	frabda	330	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	14	NA	menuda	NA	4624.25542535	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	1	clate	15	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	15	NA	clate	NA	3263.74976902	13
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	4	sarp	150	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	16	NA	sarp	NA	2224.25170408	16
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	2	minada	60	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	17	NA		NA	6127.18913287	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	3	gorm	105	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	18	NA	grap	NA	2192.29626693	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	8	frabda	330	frabda	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	21	NA	frabda	1	5855.65806155	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	7	mog	240	mog	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	22	NA	mog	1	2325.95174669	1
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	19	clate	15	clate	grah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	23	NA	grah	0	2444.45203669	2
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	1	clate	15	frabda	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	24	NA	clate	1	3482.18795233	2
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	20	clate	15	clate	mog	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	25	NA	clate	1	2221.55987907	3
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	2	clate	15	sarp	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	26	NA	clate	1	2603.43107439	4
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	6	grah	195	clate	grah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	27	NA	grah	1	3798.37200887	5
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	5	grah	195	frabda	grah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	28	NA	grah	1	1972.25729625	6
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	18	sarp	150	dak	sarp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	29	NA	sarp	1	7018.18545779	7
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	14	gorm	105	gorm	frabda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	30	NA	gorm	1	4302.45257307	8
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	9	frabda	330	sarp	frabda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	31	NA	frabda	1	5400.57570601	9
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	10	sarp	150	clate	sarp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	32	NA	sarp	1	2309.82453574	10
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	17	minada	60	grah	minada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	33	NA	minada	1	5338.90561321	11
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	3	dak	285	sarp	dak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	34	NA	sarp	0	2248.84640654	12
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	12	frabda	330	gorm	frabda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	35	NA	frabda	1	3496.25114204	12
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	11	sarp	150	sarp	frabda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	36	NA	sarp	1	2719.41084609	13
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	15	grah	195	grah	sarp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	37	NA	grah	1	3289.85575591	14
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	4	grah	195	minada	grah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	38	NA	grah	1	2788.69863365	15
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	16	sarp	150	grah	sarp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	39	NA	sarp	1	2039.19523062	16
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	13	frabda	330	frabda	grah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	40	NA	frabda	1	4767.26604765	17
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	1	clate	15	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	19	NA	clate	NA	2048.10125445	16
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	2	minada	60	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	20	NA	minuda	NA	4304.01422295	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	4	sarp	150	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	21	NA	grah	NA	2032.60152649	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	3	gorm	105	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	22	NA		NA	4416.17391929	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	5	grah	195	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	23	NA	sarp	NA	3359.95291953	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	8	frabda	330	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	24	NA	menuda	NA	4144.02146017	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	7	dak	285	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	25	NA	men	NA	7235.17427089	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	6	mog	240	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	26	NA	sarp	NA	2224.6626477	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	5	grah	195	frabda	grah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	41	NA	grah	1	38559.3789458	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	6	grah	195	clate	grah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	42	NA	grah	1	2932.53050158	1
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	16	sarp	150	grah	sarp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	43	NA	sarp	1	2421.92039307	2
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	8	frabda	330	frabda	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	44	NA	frabada	0	3034.00502243	3
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	13	frabda	330	frabda	grah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	45	NA	frabda	1	5853.83079004	3
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	7	mog	240	mog	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	46	NA	mog	1	2230.65453276	4
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	2	clate	15	sarp	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	47	NA	clate	1	5776.80693285	5
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	20	clate	15	clate	mog	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	48	NA	clate	1	2138.25413446	6
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	4	grah	195	minada	grah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	49	NA	grah	1	4778.2434711	7
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	3	dak	285	sarp	dak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	50	NA	dak	1	7995.34071428	8
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	18	sarp	150	dak	sarp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	51	NA	sarp	1	2800.30482328	9
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	14	gorm	105	gorm	frabda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	52	NA	gorm	1	2851.47516245	10
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	15	grah	195	grah	sarp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	53	NA	grah	1	3885.20718487	11
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	19	clate	15	clate	grah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	54	NA	calte	0	1609.98981142	12
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	10	sarp	150	clate	sarp	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	55	NA	sarp	1	1872.83749346	12
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	9	frabda	330	sarp	frabda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	56	NA	frabda	1	5040.60770893	13
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	12	frabda	330	gorm	frabda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	57	NA	frabda	1	8149.34062959	14
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	1	clate	15	frabda	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	58	NA	clate	1	2469.7194548	15
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	11	sarp	150	sarp	frabda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	59	NA	sarp	1	2953.14889953	16
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	17	minada	60	grah	minada	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	60	NA	minada	1	5569.09530812	17
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	5	grah	195	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	27	NA	sarp	NA	2192.27766058	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	7	dak	285	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	28	NA	minuda	NA	6447.89934352	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	8	frabda	330	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	29	NA	fra	NA	8879.17167113	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	6	mog	240	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	30	NA	mog	NA	5279.97771088	9
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	1	clate	15	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	31	NA	clate	NA	2655.65844651	15
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	3	gorm	105	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	32	NA	gorm	NA	7232.15908041	6
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	2	minada	60	NA	NA	lf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	33	NA	mindua	NA	2464.26105859	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	init	name	4	sarp	150	NA	NA	hf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	name	34	NA	sarp	NA	2640.32425087	15
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	20	clate	15	clate	mog	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	61	NA	clate	1	3231.72728486	0
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	2	clate	15	sarp	clate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	62	NA	clate	1	2680.44242042	1
202	1	1	2	test	558	2017-09-28 11:03	2017_Sep_28_1105	wc2_2_v1	learn	pairLearn	11	sarp	150	sarp	frabda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pairLearn	63	NA	sarp	1	2119.92495868	2
